timestamp(ms),RFND[0].Dist
1081578.2008873927,1.27
1081678.2008873927,1.28
1081778.2008873927,1.26
1081878.2008873927,1.32
1081978.2008873927,1.32
1082078.2008873927,1.27
1082178.2008873927,1.32
1082278.2008873927,1.25
1082378.2008873927,1.28
1082478.2008873927,1.3
1082578.2008873927,1.27
1082678.2008873927,1.32
1082778.2008873927,1.26
1082878.2008873927,1.33
1082978.2008873927,1.38
1083078.2008873927,1.3
1083178.2008873927,1.4
1083278.2008873927,1.33
1083378.2008873927,1.4
1083478.2008873927,1.4
1083578.2008873927,1.43
1083678.2008873927,1.45
1083778.2008873927,1.48
1083878.2008873927,1.42
1083978.2008873927,1.45
1084078.2008873927,1.44
1084178.2008873927,1.43
1084278.2008873927,1.42
1084378.2008873927,1.37
1084478.2008873927,1.31
1084578.2008873927,1.38
1084678.2008873927,1.37
1084778.2008873927,1.36
1084878.2008873927,1.39
1084978.2008873927,1.33
1085078.2008873927,1.33
1085178.2008873927,1.36
1085278.2008873927,1.31
1085378.2008873927,1.34
1085478.2008873927,1.32
1085578.2008873927,1.35
1085678.2008873927,1.33
1085778.2008873927,1.33
1085878.2008873927,1.39
1085978.2008873927,1.35
1086078.2008873927,1.36
1086178.2008873927,1.31
1086278.2008873927,1.38
1086378.2008873927,1.28
1086478.2008873927,1.37
1086578.2008873927,1.35
1086678.2008873927,1.42
1086778.2008873927,1.33
1086878.2008873927,1.37
1086978.2008873927,1.34
1087078.2008873927,1.38
1087178.2008873927,1.4
1087278.2008873927,1.34
1087378.2008873927,1.35
1087478.2008873927,1.33
1087578.2008873927,1.35
1087678.2008873927,1.35
1087778.2008873927,1.37
1087878.2008873927,1.35
1087978.2008873927,1.32
1088078.2008873927,1.35
1088178.2008873927,1.46
1088278.2008873927,1.57
1088378.2008873927,1.34
1088478.2008873927,1.34
1088578.2008873927,1.35
1088678.2008873927,1.37
1088778.2008873927,1.52
1088878.2008873927,1.36
1088978.2008873927,1.37
1089078.2008873927,1.39
1089178.2008873927,1.37
1089278.2008873927,1.39
1089378.2008873927,1.44
1089478.2008873927,1.39
1089578.2008873927,1.39
1089678.2008873927,1.41
1089778.2008873927,1.46
1089878.2008873927,1.35
1089978.2008873927,1.48
1090078.2008873927,1.41
1090178.2008873927,1.43
1090278.2008873927,1.48
1090378.2008873927,1.46
1090478.2008873927,1.5
1090578.2008873927,1.43
1090678.2008873927,1.48
1090778.2008873927,1.48
1090878.2008873927,1.48
1090978.2008873927,1.51
1091078.2008873927,1.47
1091178.2008873927,1.58
1091278.2008873927,1.54
1091378.2008873927,1.52
1091478.2008873927,1.54
1091578.2008873927,1.54
1091678.2008873927,1.52
1091778.2008873927,1.55
1091878.2008873927,1.58
1091978.2008873927,1.51
1092078.2008873927,1.55
1092178.2008873927,1.52
1092278.2008873927,1.53
1092378.2008873927,1.52
1092478.2008873927,1.46
1092578.2008873927,1.49
1092678.2008873927,1.51
1092778.2008873927,1.55
1092878.2008873927,1.52
1092978.2008873927,1.58
1093078.2008873927,1.54
1093178.2008873927,1.61
1093278.2008873927,1.54
1093378.2008873927,1.58
1093478.2008873927,1.63
1093578.2008873927,1.56
1093678.2008873927,1.54
1093778.2008873927,1.58
1093878.2008873927,1.57
1093978.2008873927,1.56
1094078.2008873927,1.56
1094178.2008873927,1.56
1094278.2008873927,1.56
1094378.2008873927,1.56
1094478.2008873927,1.59
1094578.2008873927,1.59
1094678.2008873927,1.59
1094778.2008873927,1.53
1094878.2008873927,1.54
1094978.2008873927,1.51
1095078.2008873927,1.52
1095178.2008873927,1.47
1095278.2008873927,1.63
1095378.2008873927,1.53
1095478.2008873927,1.52
1095578.2008873927,1.51
1095678.2008873927,1.45
1095778.2008873927,1.62
1095878.2008873927,1.46
1095978.2008873927,1.55
1096078.2008873927,1.54
1096178.2008873927,1.54
1096278.2008873927,1.54
1096378.2008873927,1.48
1096478.2008873927,1.54
1096578.2008873927,1.54
1096678.2008873927,1.54
1096778.2008873927,1.55
1096878.2008873927,1.6
1096978.2008873927,1.52
1097078.2008873927,1.35
1097178.2008873927,1.55
1097278.2008873927,1.6
1097378.2008873927,1.61
1097478.2008873927,1.56
1097578.2008873927,1.62
1097678.2008873927,1.65
1097778.2008873927,1.58
1097878.2008873927,1.67
1097978.2008873927,1.6
1098078.2008873927,1.79
1098178.2008873927,1.64
1098278.2008873927,1.69
1098378.2008873927,1.73
1098478.2008873927,1.65
1098578.2008873927,1.73
1098678.2008873927,1.76
1098778.2008873927,1.7
1098878.2008873927,1.77
1098978.2008873927,1.72
1099078.2008873927,1.67
1099178.2008873927,1.67
1099278.2008873927,1.67
1099378.2008873927,1.7
1099478.2008873927,1.88
1099578.2008873927,1.74
1099678.2008873927,1.75
1099778.2008873927,1.82
1099878.2008873927,1.8
1099978.2008873927,1.8
1100078.2008873927,1.82
1100178.2008873927,1.82
1100278.2008873927,1.74
1100378.2008873927,1.78
1100478.2008873927,1.89
1100578.2008873927,1.81
1100678.2008873927,1.79
1100778.2008873927,1.82
1100878.2008873927,1.86
1100978.2008873927,1.85
1101078.2008873927,1.79
1101178.2008873927,1.79
1101278.2008873927,1.79
1101378.2008873927,1.87
1101478.2008873927,1.89
1101578.2008873927,1.84
1101678.2008873927,1.87
1101778.2008873927,1.85
1101878.2008873927,1.81
1101978.2008873927,1.89
1102078.2008873927,1.85
1102178.2008873927,1.83
1102278.2008873927,1.78
1102378.2008873927,1.93
1102478.2008873927,1.93
1102578.2008873927,1.93
1102678.2008873927,1.89
1102778.2008873927,1.84
1102878.2008873927,1.91
1102978.2008873927,1.88
1103078.2008873927,2.05
1103178.2008873927,1.79
1103278.2008873927,1.89
1103378.2008873927,1.78
1103478.2008873927,1.84
1103578.2008873927,1.84
1103678.2008873927,1.84
1103778.2008873927,1.77
1103878.2008873927,1.78
1103978.2008873927,1.8
1104078.2008873927,1.77
1104178.2008873927,1.83
1104278.2008873927,1.76
1104378.2008873927,1.73
1104478.2008873927,1.77
1104578.2008873927,1.78
1104678.2008873927,1.77
1104778.2008873927,1.71
1104878.2008873927,1.82
1104978.2008873927,1.68
1105078.2008873927,1.75
1105178.2008873927,1.75
1105278.2008873927,1.71
1105378.2008873927,1.66
1105478.2008873927,1.69
1105578.2008873927,1.64
1105678.2008873927,1.67
1105778.2008873927,1.67
1105878.2008873927,1.65
1105978.2008873927,1.71
1106078.2008873927,1.61
1106178.2008873927,1.65
1106278.2008873927,1.68
1106378.2008873927,1.72
1106478.2008873927,1.7
1106578.2008873927,1.69
1106678.2008873927,1.69
1106778.2008873927,1.69
1106878.2008873927,1.66
1106978.2008873927,1.64
1107078.2008873927,1.19
1107178.2008873927,1.66
1107278.2008873927,1.69
1107378.2008873927,1.64
1107478.2008873927,1.64
1107578.2008873927,1.64
1107678.2008873927,1.7
1107778.2008873927,1.63
1107878.2008873927,1.66
1107978.2008873927,1.66
1108078.2008873927,1.61
1108178.2008873927,1.72
1108278.2008873927,1.63
1108378.2008873927,1.57
1108478.2008873927,1.7
1108578.2008873927,1.62
1108678.2008873927,1.65
1108778.2008873927,1.65
1108878.2008873927,1.68
1108978.2008873927,1.53
1109078.2008873927,1.6
1109178.2008873927,1.61
1109278.2008873927,1.55
1109378.2008873927,1.58
1109478.2008873927,1.55
1109578.2008873927,1.52
1109678.2008873927,1.62
1109778.2008873927,1.6
1109878.2008873927,1.58
1109978.2008873927,1.63
1110078.2008873927,1.56
1110178.2008873927,1.64
1110278.2008873927,1.55
1110378.2008873927,1.54
1110478.2008873927,1.54
1110578.2008873927,1.51
1110678.2008873927,1.48
1110778.2008873927,1.5
1110878.2008873927,1.56
1110978.2008873927,1.55
1111078.2008873927,1.54
1111178.2008873927,1.53
1111278.2008873927,1.52
1111378.2008873927,1.47
1111478.2008873927,1.43
1111578.2008873927,1.56
1111678.2008873927,1.45
1111778.2008873927,1.45
1111878.2008873927,1.48
1111978.2008873927,1.41
1112078.2008873927,1.42
1112178.2008873927,1.43
1112278.2008873927,1.49
1112378.2008873927,1.43
1112478.2008873927,1.46
