timestamp(ms),GPA[0].HAcc,GPS[0].NSats
380868.368,0.29,26
380968.368,0.29,26
381068.368,0.29,26
381168.368,0.29,26
381268.368,0.29,26
381368.368,0.29,26
381468.368,0.29,26
381568.368,0.28,26
381668.368,0.28,26
381768.368,0.28,26
381868.368,0.28,26
381968.368,0.28,26
382068.368,0.28,26
382168.368,0.28,26
382268.368,0.28,26
382368.368,0.28,26
382468.368,0.28,26
382568.368,0.27,26
382668.368,0.27,26
382768.368,0.27,26
382868.368,0.27,26
382968.368,0.27,26
383068.368,0.27,26
383168.368,0.27,26
383268.368,0.27,26
383368.368,0.27,26
383468.368,0.27,26
383568.368,0.27,26
383668.368,0.27,26
383768.368,0.27,26
383868.368,0.26,26
383968.368,0.26,26
384068.368,0.26,26
384168.368,0.26,26
384268.368,0.26,26
384368.368,0.26,26
384468.368,0.26,26
384568.368,0.26,26
384668.368,0.26,26
384768.368,0.26,26
384868.368,0.26,26
384968.368,0.25,26
385068.368,0.25,26
385168.368,0.25,26
385268.368,0.25,26
385368.368,0.25,26
385468.368,0.25,26
385568.368,0.25,26
385668.368,0.25,26
385768.368,0.25,26
385868.368,0.25,26
385968.368,0.25,26
386068.368,0.25,26
386168.368,0.25,26
386268.368,0.25,26
386368.368,0.25,26
386468.368,0.25,26
386568.368,0.25,26
386668.368,0.25,26
386768.368,0.25,26
386868.368,0.25,26
386968.368,0.24,26
387068.368,0.24,26
387168.368,0.24,26
387268.368,0.24,26
387368.368,0.24,26
387468.368,0.24,26
387568.368,0.24,26
387668.368,0.24,26
387768.368,0.24,26
387868.368,0.24,26
387968.368,0.24,26
388068.368,0.24,26
388168.368,0.24,26
388268.368,0.24,26
388368.368,0.24,26
388468.368,0.24,26
388568.368,0.24,26
388668.368,0.24,26
388768.368,0.24,26
388868.368,0.23,26
388968.368,0.81,26
389068.368,0.81,26
389168.368,0.81,26
389268.368,0.7,26
389368.368,0.7,26
389468.368,0.63,26
389568.368,0.58,26
389668.368,0.58,26
389768.368,0.58,26
389868.368,0.54,26
389968.368,0.5,26
390068.368,0.5,26
390168.368,0.47,26
390268.368,0.47,26
390368.368,0.45,26
390468.368,0.45,26
390568.368,0.43,26
390668.368,0.43,26
390768.368,0.43,26
390868.368,0.41,26
390968.368,0.4,26
391068.368,0.4,26
391168.368,0.38,26
391268.368,0.38,26
391368.368,0.37,26
391468.368,0.37,26
391568.368,0.36,26
391668.368,0.36,26
391768.368,0.36,26
391868.368,0.36,26
391968.368,0.35,26
392068.368,0.35,26
392168.368,0.34,26
392268.368,0.34,26
392368.368,0.33,25
392468.368,0.33,25
392568.368,0.32,26
392668.368,0.32,26
392768.368,0.32,26
392868.368,0.32,26
392968.368,0.31,26
393068.368,0.31,26
393168.368,0.31,26
393268.368,0.31,26
393368.368,0.3,26
393468.368,0.3,26
393568.368,0.3,26
393668.368,0.3,26
393768.368,0.3,26
393868.368,0.29,26
393968.368,0.29,26
394068.368,0.29,26
394168.368,0.28,26
394268.368,0.28,26
394368.368,0.28,26
394468.368,0.28,26
394568.368,0.28,26
394668.368,0.28,26
394768.368,0.28,26
394868.368,0.27,26
394968.368,0.27,26
395068.368,0.27,26
395168.368,0.26,26
395268.368,0.26,26
395368.368,0.26,26
395468.368,0.26,26
395568.368,0.26,26
395668.368,0.26,26
395768.368,0.26,26
395868.368,0.25,26
395968.368,0.25,26
396068.368,0.25,26
396168.368,0.25,26
396268.368,0.25,26
396368.368,0.24,26
396468.368,0.24,26
396568.368,0.24,26
396668.368,0.24,26
396768.368,0.24,26
396868.368,0.24,26
396968.368,0.24,26
397068.368,0.24,26
397168.368,0.24,26
397268.368,0.24,26
397368.368,0.23,26
397468.368,0.23,26
397568.368,0.23,25
397668.368,0.23,25
397768.368,0.23,25
397868.368,0.23,25
397968.368,0.23,25
398068.368,0.23,25
398168.368,0.23,25
398268.368,0.23,25
398368.368,0.22,25
398468.368,0.22,25
398568.368,0.22,25
398668.368,0.22,25
398768.368,0.22,25
398868.368,0.22,25
398968.368,0.22,25
399068.368,0.22,25
399168.368,0.22,25
399268.368,0.22,25
399368.368,0.21,25
399468.368,0.21,25
399568.368,0.21,26
399668.368,0.21,26
399768.368,0.21,26
399868.368,0.21,26
399968.368,0.21,26
400068.368,0.21,26
400168.368,0.21,26
400268.368,0.21,26
400368.368,0.21,26
400468.368,0.21,26
400568.368,0.21,26
400668.368,0.21,26
400768.368,0.21,26
400868.368,0.21,26
400968.368,0.21,26
401068.368,0.21,26
401168.368,0.21,26
401268.368,0.21,26
401368.368,0.21,26
401468.368,0.21,26
401568.368,0.21,26
401668.368,0.21,26
401768.368,0.21,26
401868.368,0.21,26
401968.368,0.2,26
402068.368,0.2,26
402168.368,0.2,26
402268.368,0.2,26
402368.368,0.2,26
402468.368,0.2,26
402568.368,0.2,26
402668.368,0.2,26
402768.368,0.2,26
402868.368,0.2,26
402968.368,0.2,26
403068.368,0.2,26
403168.368,0.2,26
403268.368,0.2,26
403368.368,0.2,26
403468.368,0.2,26
403568.368,0.2,26
403668.368,0.2,26
403768.368,0.2,26
403868.368,0.2,26
403968.368,0.2,26
404068.368,0.2,26
404168.368,0.2,26
404268.368,0.2,26
404368.368,0.2,26
404468.368,0.2,26
404568.368,0.2,26
404668.368,0.2,26
404768.368,0.2,26
404868.368,0.2,26
404968.368,0.2,26
405068.368,0.2,26
405168.368,0.2,26
405268.368,0.2,26
405368.368,0.2,26
405468.368,0.2,26
405568.368,0.2,26
405668.368,0.2,26
405768.368,0.2,26
405868.368,0.2,26
405968.368,0.2,26
406068.368,0.2,26
406168.368,0.2,26
406268.368,0.2,26
406368.368,0.2,26
406468.368,0.2,26
406568.368,0.2,26
406668.368,0.2,26
406768.368,0.2,26
406868.368,0.2,26
406968.368,0.2,26
407068.368,0.2,26
407168.368,0.2,26
407268.368,0.2,26
407368.368,0.2,26
407468.368,0.2,26
407568.368,0.2,26
407668.368,0.2,26
407768.368,0.2,26
407868.368,0.2,26
407968.368,0.2,26
408068.368,0.2,26
408168.368,0.2,26
408268.368,0.2,26
408368.368,0.2,26
408468.368,0.2,26
408568.368,0.2,26
408668.368,0.2,26
408768.368,0.2,26
408868.368,0.2,26
408968.368,0.2,26
409068.368,0.2,26
409168.368,0.2,26
409268.368,0.2,26
409368.368,0.2,26
409468.368,0.2,26
409568.368,0.2,26
409668.368,0.2,26
409768.368,0.2,26
409868.368,0.2,26
409968.368,0.2,26
410068.368,0.2,26
410168.368,0.19,26
410268.368,0.19,26
410368.368,0.19,26
410468.368,0.19,26
410568.368,0.19,26
410668.368,0.19,26
410768.368,0.19,26
410868.368,0.19,26
410968.368,0.19,26
411068.368,0.19,26
411168.368,0.19,26
411268.368,0.19,26
411368.368,0.19,26
411468.368,0.19,26
411568.368,0.19,26
411668.368,0.19,26
411768.368,0.19,26
411868.368,0.19,26
411968.368,0.19,26
412068.368,0.19,26
412168.368,0.19,26
412268.368,0.19,26
412368.368,0.19,26
412468.368,0.19,26
412568.368,0.19,26
412668.368,0.19,26
412768.368,0.19,26
412868.368,0.19,26
412968.368,0.19,26
413068.368,0.19,26
413168.368,0.19,26
413268.368,0.19,26
413368.368,0.19,26
413468.368,0.19,26
413568.368,0.19,26
413668.368,0.19,26
413768.368,0.19,26
413868.368,0.19,26
413968.368,0.19,26
414068.368,0.19,26
414168.368,0.19,26
414268.368,0.19,26
414368.368,0.19,26
414468.368,0.19,26
414568.368,0.19,26
414668.368,0.19,26
414768.368,0.19,26
414868.368,0.19,26
414968.368,0.19,26
415068.368,0.19,26
415168.368,0.19,26
415268.368,0.19,26
415368.368,0.19,26
415468.368,0.19,26
415568.368,0.19,26
415668.368,0.19,26
415768.368,0.19,26
415868.368,0.19,26
415968.368,0.19,26
416068.368,0.19,26
416168.368,0.19,26
416268.368,0.19,26
416368.368,0.19,26
416468.368,0.19,26
416568.368,0.19,26
416668.368,0.19,26
416768.368,0.19,26
416868.368,0.19,26
416968.368,0.19,26
417068.368,0.19,26
417168.368,0.19,26
417268.368,0.19,26
417368.368,0.19,26
417468.368,0.19,26
417568.368,0.19,26
417668.368,0.19,26
417768.368,0.19,26
417868.368,0.19,26
417968.368,0.19,26
418068.368,0.19,26
418168.368,0.19,26
418268.368,0.19,26
418368.368,0.19,26
418468.368,0.19,26
418568.368,0.19,26
418668.368,0.19,26
418768.368,0.19,26
418868.368,0.19,26
418968.368,0.19,26
419068.368,0.19,26
419168.368,0.19,25
419268.368,0.19,25
419368.368,0.19,25
419468.368,0.19,25
419568.368,0.19,25
419668.368,0.19,25
419768.368,0.19,25
419868.368,0.19,25
419968.368,0.19,25
420068.368,0.19,25
420168.368,0.19,25
420268.368,0.19,25
420368.368,0.19,25
420468.368,0.19,25
420568.368,0.19,25
420668.368,0.19,25
420768.368,0.19,25
420868.368,0.19,25
420968.368,0.19,26
421068.368,0.19,26
421168.368,0.19,26
421268.368,0.19,26
421368.368,0.19,26
421468.368,0.19,26
421568.368,0.19,26
421668.368,0.19,26
421768.368,0.19,26
421868.368,0.19,26
421968.368,0.19,26
422068.368,0.19,26
422168.368,0.19,26
422268.368,0.19,26
422368.368,0.19,26
422468.368,0.19,26
422568.368,0.19,26
422668.368,0.19,26
422768.368,0.19,26
422868.368,0.19,26
422968.368,0.19,26
423068.368,0.19,26
423168.368,0.19,26
423268.368,0.19,26
423368.368,0.19,26
423468.368,0.19,26
423568.368,0.19,26
423668.368,0.19,26
423768.368,0.19,26
423868.368,0.19,26
423968.368,0.19,26
424068.368,0.19,26
424168.368,0.19,26
424268.368,0.19,26
424368.368,0.19,26
424468.368,0.19,26
424568.368,0.19,26
424668.368,0.19,26
424768.368,0.19,26
424868.368,0.19,26
424968.368,0.19,26
425068.368,0.19,26
425168.368,0.19,26
425268.368,0.19,26
425368.368,0.19,26
425468.368,0.19,26
425568.368,0.19,26
425668.368,0.19,26
425768.368,0.19,26
425868.368,0.19,26
425968.368,0.19,26
426068.368,0.19,26
426168.368,0.19,26
426268.368,0.19,26
426368.368,0.19,26
426468.368,0.19,26
426568.368,0.19,26
426668.368,0.19,26
426768.368,0.19,26
426868.368,0.19,26
426968.368,0.19,26
427068.368,0.19,26
427168.368,0.19,26
427268.368,0.19,26
427368.368,0.19,26
427468.368,0.19,26
427568.368,0.19,26
427668.368,0.19,26
427768.368,0.19,26
427868.368,0.19,26
427968.368,0.19,26
428068.368,0.19,26
428168.368,0.19,26
428268.368,0.19,26
428368.368,0.19,26
428468.368,0.19,26
428568.368,0.19,26
428668.368,0.19,26
428768.368,0.19,26
428868.368,0.19,26
428968.368,0.19,26
429068.368,0.19,26
429168.368,0.19,26
429268.368,0.19,26
429368.368,0.19,26
429468.368,0.19,26
429568.368,0.19,26
429668.368,0.19,26
429768.368,0.19,26
429868.368,0.19,26
429968.368,0.19,26
430068.368,0.19,26
430168.368,0.19,26
430268.368,0.19,26
430368.368,0.19,26
430468.368,0.19,26
430568.368,0.19,26
430668.368,0.19,26
430768.368,0.19,26
430868.368,0.19,26
430968.368,0.19,26
431068.368,0.19,26
431168.368,0.19,26
431268.368,0.19,26
431368.368,0.19,26
431468.368,0.19,26
431568.368,0.19,26
431668.368,0.19,26
431768.368,0.19,26
431868.368,0.19,26
431968.368,0.19,26
432068.368,0.19,26
432168.368,0.19,26
432268.368,0.19,26
432368.368,0.19,26
432468.368,0.19,26
432568.368,0.19,26
432668.368,0.19,26
432768.368,0.19,26
432868.368,0.19,26
432968.368,0.19,26
433068.368,0.19,26
433168.368,0.19,26
433268.368,0.19,26
433368.368,0.19,26
433468.368,0.19,26
433568.368,0.19,26
433668.368,0.19,26
433768.368,0.19,26
433868.368,0.19,26
433968.368,0.19,26
434068.368,0.19,26
434168.368,0.19,26
434268.368,0.19,26
434368.368,0.19,26
434468.368,0.19,26
434568.368,0.19,26
434668.368,0.19,26
434768.368,0.19,26
434868.368,0.19,26
434968.368,0.19,26
435068.368,0.19,26
435168.368,0.19,26
435268.368,0.19,26
435368.368,0.19,26
435468.368,0.19,26
435568.368,0.19,26
435668.368,0.19,26
435768.368,0.19,26
435868.368,0.19,26
435968.368,0.19,26
436068.368,0.19,26
436168.368,0.19,26
436268.368,0.19,26
436368.368,0.19,26
436468.368,0.19,26
436568.368,0.19,26
436668.368,0.19,26
436768.368,0.19,26
436868.368,0.19,26
436968.368,0.19,26
437068.368,0.19,26
437168.368,0.19,26
437268.368,0.19,26
437368.368,0.19,26
437468.368,0.19,26
437568.368,0.19,26
437668.368,0.19,26
437768.368,0.19,26
437868.368,0.19,26
437968.368,0.19,26
438068.368,0.19,26
438168.368,0.19,26
438268.368,0.19,26
438368.368,0.19,26
438468.368,0.19,26
438568.368,0.19,26
438668.368,0.19,26
438768.368,0.19,26
438868.368,0.19,26
438968.368,0.19,26
439068.368,0.19,26
439168.368,0.19,26
439268.368,0.19,26
439368.368,0.19,26
439468.368,0.19,26
439568.368,0.19,26
439668.368,0.19,26
439768.368,0.19,26
439868.368,0.19,26
439968.368,0.19,26
440068.368,0.19,26
440168.368,0.19,26
440268.368,0.19,26
440368.368,0.19,26
440468.368,0.19,26
440568.368,0.19,26
440668.368,0.19,26
440768.368,0.19,26
440868.368,0.19,26
440968.368,0.19,26
441068.368,0.19,26
441168.368,0.19,26
441268.368,0.19,26
441368.368,0.19,26
441468.368,0.19,26
441568.368,0.19,26
441668.368,0.19,26
441768.368,0.19,26
441868.368,0.19,26
441968.368,0.19,26
442068.368,0.19,26
442168.368,0.19,26
442268.368,0.19,26
442368.368,0.19,26
442468.368,0.19,26
442568.368,0.19,26
442668.368,0.19,26
442768.368,0.19,26
442868.368,0.19,26
442968.368,0.19,26
443068.368,0.19,26
443168.368,0.19,26
443268.368,0.19,26
443368.368,0.19,26
443468.368,0.19,26
443568.368,0.19,26
443668.368,0.19,26
443768.368,0.19,26
443868.368,0.19,26
443968.368,0.19,26
444068.368,0.19,26
444168.368,0.19,26
444268.368,0.19,26
444368.368,0.19,26
444468.368,0.19,26
444568.368,0.19,26
444668.368,0.19,26
444768.368,0.19,26
444868.368,0.19,26
444968.368,0.19,26
445068.368,0.19,26
445168.368,0.19,26
445268.368,0.19,26
445368.368,0.19,26
445468.368,0.19,26
445568.368,0.19,26
445668.368,0.19,26
445768.368,0.19,26
445868.368,0.19,26
445968.368,0.19,26
446068.368,0.19,26
446168.368,0.19,26
446268.368,0.19,26
446368.368,0.19,26
446468.368,0.19,26
446568.368,0.19,26
446668.368,0.19,26
446768.368,0.19,26
446868.368,0.19,26
446968.368,0.19,26
447068.368,0.19,26
447168.368,0.19,26
447268.368,0.19,26
447368.368,0.19,26
447468.368,0.19,26
447568.368,0.19,26
447668.368,0.19,26
447768.368,0.19,26
447868.368,0.19,26
447968.368,0.19,26
448068.368,0.19,26
448168.368,0.19,26
448268.368,0.19,26
448368.368,0.19,26
448468.368,0.19,26
448568.368,0.19,26
448668.368,0.19,26
448768.368,0.19,26
448868.368,0.19,26
448968.368,0.19,26
449068.368,0.19,26
449168.368,0.19,26
449268.368,0.19,26
449368.368,0.19,26
449468.368,0.19,26
449568.368,0.19,26
449668.368,0.19,26
449768.368,0.19,26
449868.368,0.19,26
449968.368,0.19,26
450068.368,0.19,26
450168.368,0.19,26
450268.368,0.19,26
450368.368,0.19,26
450468.368,0.19,26
450568.368,0.19,26
450668.368,0.19,26
450768.368,0.19,26
450868.368,0.19,26
450968.368,0.19,26
451068.368,0.19,26
451168.368,0.19,26
451268.368,0.19,26
451368.368,0.19,26
451468.368,0.19,26
451568.368,0.19,25
451668.368,0.19,25
451768.368,0.19,25
451868.368,0.19,25
451968.368,0.19,25
452068.368,0.19,25
452168.368,0.18,25
452268.368,0.18,25
452368.368,0.18,25
452468.368,0.18,25
452568.368,0.18,25
452668.368,0.18,25
452768.368,0.18,25
452868.368,0.18,25
452968.368,0.18,25
453068.368,0.18,25
453168.368,0.18,25
453268.368,0.18,25
453368.368,0.18,25
453468.368,0.18,25
453568.368,0.18,25
453668.368,0.18,25
453768.368,0.18,25
453868.368,0.18,25
453968.368,0.18,25
454068.368,0.18,25
454168.368,0.18,25
454268.368,0.18,25
454368.368,0.18,25
454468.368,0.18,25
454568.368,0.18,25
454668.368,0.18,25
454768.368,0.18,25
454868.368,0.18,25
454968.368,0.18,25
455068.368,0.18,25
455168.368,0.18,25
455268.368,0.18,25
455368.368,0.18,25
455468.368,0.18,25
455568.368,0.18,25
455668.368,0.18,25
455768.368,0.18,25
455868.368,0.18,25
455968.368,0.18,25
456068.368,0.18,25
456168.368,0.18,25
456268.368,0.18,25
456368.368,0.18,25
456468.368,0.18,25
456568.368,0.18,25
456668.368,0.18,25
456768.368,0.18,25
456868.368,0.18,25
456968.368,0.18,25
457068.368,0.18,25
457168.368,0.18,25
457268.368,0.18,25
457368.368,0.18,25
457468.368,0.18,25
457568.368,0.18,25
457668.368,0.18,25
457768.368,0.18,25
457868.368,0.18,25
457968.368,0.18,25
458068.368,0.18,25
458168.368,0.18,25
458268.368,0.18,25
458368.368,0.18,25
458468.368,0.18,25
458568.368,0.18,25
458668.368,0.18,25
458768.368,0.18,25
458868.368,0.18,25
458968.368,0.18,25
459068.368,0.18,25
459168.368,0.18,25
459268.368,0.18,25
459368.368,0.18,25
459468.368,0.18,25
459568.368,0.18,25
459668.368,0.18,25
459768.368,0.18,25
459868.368,0.18,25
459968.368,0.18,25
460068.368,0.18,25
460168.368,0.18,25
460268.368,0.18,25
460368.368,0.18,25
460468.368,0.18,25
460568.368,0.18,25
460668.368,0.18,25
460768.368,0.18,25
460868.368,0.18,25
460968.368,0.18,25
461068.368,0.18,25
461168.368,0.18,25
461268.368,0.18,25
461368.368,0.18,25
461468.368,0.18,25
461568.368,0.18,25
461668.368,0.18,25
461768.368,0.18,25
461868.368,0.18,25
461968.368,0.18,25
462068.368,0.18,25
462168.368,0.18,25
462268.368,0.18,25
462368.368,0.18,25
462468.368,0.18,25
462568.368,0.18,25
462668.368,0.18,25
462768.368,0.18,25
462868.368,0.18,25
462968.368,0.18,25
463068.368,0.18,25
463168.368,0.18,25
463268.368,0.18,25
463368.368,0.18,25
463468.368,0.18,25
463568.368,0.18,25
463668.368,0.18,25
463768.368,0.18,25
463868.368,0.18,25
463968.368,0.18,25
464068.368,0.18,25
464168.368,0.18,25
464268.368,0.18,25
464368.368,0.18,25
464468.368,0.18,25
464568.368,0.18,25
464668.368,0.18,25
464768.368,0.18,25
464868.368,0.17,25
464968.368,0.17,25
465068.368,0.17,25
465168.368,0.17,25
465268.368,0.17,25
465368.368,0.17,25
465468.368,0.17,25
465568.368,0.17,25
465668.368,0.17,25
465768.368,0.17,25
465868.368,0.17,25
465968.368,0.18,25
466068.368,0.18,25
466168.368,0.17,25
466268.368,0.17,25
466368.368,0.17,25
466468.368,0.17,25
466568.368,0.17,25
466668.368,0.17,25
466768.368,0.17,25
466868.368,0.18,25
466968.368,0.18,25
467068.368,0.18,25
467168.368,0.18,25
467268.368,0.18,25
467368.368,0.18,25
467468.368,0.18,25
467568.368,0.18,25
467668.368,0.18,25
467768.368,0.18,25
467868.368,0.18,25
467968.368,0.18,25
468068.368,0.18,25
468168.368,0.18,25
468268.368,0.18,25
468368.368,0.17,25
468468.368,0.17,25
468568.368,0.17,25
468668.368,0.17,25
468768.368,0.17,25
468868.368,0.17,25
468968.368,0.17,25
469068.368,0.17,25
469168.368,0.17,25
469268.368,0.17,25
469368.368,0.17,25
469468.368,0.17,25
469568.368,0.17,25
469668.368,0.17,25
469768.368,0.17,25
469868.368,0.17,25
469968.368,0.18,25
470068.368,0.18,25
470168.368,0.18,25
470268.368,0.18,25
470368.368,0.18,25
470468.368,0.18,25
470568.368,0.18,25
470668.368,0.18,25
470768.368,0.18,25
470868.368,0.18,25
470968.368,0.18,25
471068.368,0.18,25
471168.368,0.18,25
471268.368,0.18,25
471368.368,0.18,25
471468.368,0.18,25
471568.368,0.18,25
471668.368,0.18,25
471768.368,0.18,25
471868.368,0.18,25
471968.368,0.18,25
472068.368,0.18,25
472168.368,0.18,25
472268.368,0.18,25
472368.368,0.18,25
472468.368,0.18,25
472568.368,0.18,25
472668.368,0.18,25
472768.368,0.18,25
472868.368,0.18,25
472968.368,0.18,25
473068.368,0.18,25
473168.368,0.18,25
473268.368,0.18,25
473368.368,0.18,25
473468.368,0.18,25
473568.368,0.18,25
473668.368,0.18,25
473768.368,0.18,25
473868.368,0.18,25
473968.368,0.18,25
474068.368,0.18,25
474168.368,0.18,25
474268.368,0.18,25
474368.368,0.18,25
474468.368,0.18,25
474568.368,0.18,25
474668.368,0.18,25
474768.368,0.18,25
474868.368,0.18,25
474968.368,0.18,25
475068.368,0.18,25
475168.368,0.18,25
475268.368,0.18,25
475368.368,0.18,25
475468.368,0.18,25
475568.368,0.18,25
475668.368,0.18,25
475768.368,0.18,25
475868.368,0.18,25
475968.368,0.18,25
476068.368,0.18,25
476168.368,0.18,25
476268.368,0.18,25
476368.368,0.18,25
476468.368,0.18,25
476568.368,0.18,25
476668.368,0.18,25
476768.368,0.18,25
476868.368,0.18,25
476968.368,0.18,25
477068.368,0.18,25
477168.368,0.18,25
477268.368,0.18,25
477368.368,0.18,25
477468.368,0.18,25
477568.368,0.18,25
477668.368,0.18,25
477768.368,0.18,25
477868.368,0.18,25
477968.368,0.18,25
478068.368,0.18,25
478168.368,0.18,25
478268.368,0.18,25
478368.368,0.18,25
478468.368,0.18,25
478568.368,0.18,25
478668.368,0.18,25
478768.368,0.18,25
478868.368,0.18,25
478968.368,0.18,25
479068.368,0.18,25
479168.368,0.18,25
479268.368,0.18,25
479368.368,0.18,25
479468.368,0.18,25
479568.368,0.18,25
479668.368,0.18,25
479768.368,0.18,25
479868.368,0.18,25
479968.368,0.18,25
480068.368,0.18,25
480168.368,0.18,25
480268.368,0.18,25
480368.368,0.18,25
480468.368,0.18,25
480568.368,0.18,25
480668.368,0.18,25
480768.368,0.18,25
480868.368,0.18,25
480968.368,0.18,25
481068.368,0.18,25
481168.368,0.18,25
481268.368,0.18,25
481368.368,0.18,25
481468.368,0.18,25
481568.368,0.18,25
481668.368,0.18,25
481768.368,0.18,25
481868.368,0.18,25
481968.368,0.18,25
482068.368,0.18,25
482168.368,0.18,25
482268.368,0.18,25
482368.368,0.18,25
482468.368,0.18,25
482568.368,0.18,25
482668.368,0.18,25
482768.368,0.18,25
482868.368,0.18,25
482968.368,0.18,25
483068.368,0.18,25
483168.368,0.18,25
483268.368,0.18,25
483368.368,0.18,25
483468.368,0.18,25
483568.368,0.18,25
483668.368,0.18,25
483768.368,0.18,25
483868.368,0.18,25
483968.368,0.19,25
484068.368,0.19,25
484168.368,0.19,25
484268.368,0.19,25
484368.368,0.19,25
484468.368,0.19,25
484568.368,0.19,25
484668.368,0.19,25
484768.368,0.19,25
484868.368,0.19,25
484968.368,0.19,25
485068.368,0.19,25
485168.368,0.19,25
485268.368,0.19,25
485368.368,0.19,25
485468.368,0.19,25
485568.368,0.19,25
485668.368,0.19,25
485768.368,0.19,25
485868.368,0.19,25
485968.368,0.19,25
486068.368,0.19,25
486168.368,0.19,25
486268.368,0.19,25
486368.368,0.19,25
486468.368,0.19,25
486568.368,0.19,25
486668.368,0.19,25
486768.368,0.19,25
486868.368,0.19,25
486968.368,0.19,25
487068.368,0.19,25
487168.368,0.19,25
487268.368,0.19,25
487368.368,0.19,25
487468.368,0.19,25
487568.368,0.19,25
487668.368,0.19,25
487768.368,0.19,25
487868.368,0.19,25
487968.368,0.19,25
488068.368,0.19,25
488168.368,0.19,25
488268.368,0.19,25
488368.368,0.19,25
488468.368,0.19,25
488568.368,0.19,25
488668.368,0.19,25
488768.368,0.19,25
488868.368,0.19,25
488968.368,0.19,25
489068.368,0.19,25
489168.368,0.19,25
489268.368,0.19,25
489368.368,0.19,25
489468.368,0.19,25
489568.368,0.19,25
489668.368,0.19,25
489768.368,0.19,25
489868.368,0.19,25
489968.368,0.19,25
490068.368,0.19,25
490168.368,0.19,25
490268.368,0.19,25
490368.368,0.19,25
490468.368,0.19,25
490568.368,0.19,25
490668.368,0.19,25
490768.368,0.19,25
490868.368,0.19,25
490968.368,0.19,25
491068.368,0.19,25
491168.368,0.19,25
491268.368,0.19,25
491368.368,0.19,25
491468.368,0.19,25
491568.368,0.19,25
491668.368,0.19,25
491768.368,0.19,25
491868.368,0.19,25
491968.368,0.19,25
492068.368,0.19,25
492168.368,0.19,25
492268.368,0.19,25
492368.368,0.19,25
492468.368,0.19,25
492568.368,0.19,25
492668.368,0.19,25
492768.368,0.19,25
492868.368,0.19,25
492968.368,0.19,25
493068.368,0.19,25
493168.368,0.19,25
493268.368,0.19,25
493368.368,0.19,25
493468.368,0.19,25
493568.368,0.19,25
493668.368,0.19,25
493768.368,0.19,25
493868.368,0.19,25
493968.368,0.19,24
494068.368,0.19,24
494168.368,0.19,24
494268.368,0.19,24
494368.368,0.19,24
494468.368,0.19,24
494568.368,0.19,24
494668.368,0.19,24
494768.368,0.19,24
494868.368,0.18,24
494968.368,0.18,24
495068.368,0.18,24
495168.368,0.18,24
495268.368,0.18,24
495368.368,0.18,24
495468.368,0.18,24
495568.368,0.18,24
495668.368,0.18,24
495768.368,0.18,24
495868.368,0.19,24
495968.368,0.19,25
496068.368,0.19,25
496168.368,0.19,25
496268.368,0.19,25
496368.368,0.19,25
496468.368,0.19,25
496568.368,0.19,25
496668.368,0.19,25
496768.368,0.19,25
496868.368,0.19,25
496968.368,0.19,25
497068.368,0.19,25
497168.368,0.19,25
497268.368,0.19,25
497368.368,0.19,25
497468.368,0.19,25
497568.368,0.19,25
497668.368,0.19,25
497768.368,0.19,25
497868.368,0.19,25
497968.368,0.19,25
498068.368,0.19,25
498168.368,0.19,25
498268.368,0.19,25
498368.368,0.19,25
498468.368,0.19,25
498568.368,0.19,25
498668.368,0.19,25
498768.368,0.19,25
498868.368,0.19,25
498968.368,0.19,25
499068.368,0.19,25
499168.368,0.19,25
499268.368,0.19,25
499368.368,0.19,25
499468.368,0.19,25
499568.368,0.19,25
499668.368,0.19,25
499768.368,0.19,25
499868.368,0.19,25
499968.368,0.19,25
500068.368,0.19,25
500168.368,0.19,25
500268.368,0.19,25
500368.368,0.19,25
500468.368,0.19,25
500568.368,0.19,25
500668.368,0.19,25
500768.368,0.19,25
500868.368,0.19,25
500968.368,0.19,25
501068.368,0.19,25
501168.368,0.19,25
501268.368,0.19,25
501368.368,0.19,25
501468.368,0.19,25
501568.368,0.19,25
501668.368,0.19,25
501768.368,0.19,25
501868.368,0.19,25
501968.368,0.19,25
502068.368,0.19,25
502168.368,0.19,25
502268.368,0.19,25
502368.368,0.19,25
502468.368,0.19,25
502568.368,0.19,25
502668.368,0.19,25
502768.368,0.19,25
502868.368,0.19,25
502968.368,0.19,25
503068.368,0.19,25
503168.368,0.19,25
503268.368,0.19,25
503368.368,0.19,25
503468.368,0.19,25
503568.368,0.19,25
503668.368,0.19,25
503768.368,0.19,25
503868.368,0.19,25
503968.368,0.19,25
504068.368,0.19,25
504168.368,0.19,25
504268.368,0.19,25
504368.368,0.19,25
504468.368,0.19,25
504568.368,0.19,25
504668.368,0.19,25
504768.368,0.19,25
504868.368,0.19,25
504968.368,0.19,25
505068.368,0.19,25
505168.368,0.19,25
505268.368,0.19,25
505368.368,0.19,25
505468.368,0.19,25
505568.368,0.19,25
505668.368,0.19,25
505768.368,0.19,25
505868.368,0.19,25
505968.368,0.19,25
506068.368,0.19,25
506168.368,0.19,25
506268.368,0.19,25
506368.368,0.19,25
506468.368,0.19,25
506568.368,0.19,25
506668.368,0.19,25
506768.368,0.19,25
506868.368,0.19,25
506968.368,0.19,25
507068.368,0.19,25
507168.368,0.19,25
507268.368,0.19,25
507368.368,0.19,25
507468.368,0.19,25
507568.368,0.19,25
507668.368,0.19,25
507768.368,0.19,25
